id,title,subtitle,price,price_gbp,price_freq,price_pcm_est,bedrooms,bathrooms,property_type,transaction_type,available,archived,address_display,latitude,longitude,phone,phone_digits,agency_company,agency_branch,agency_address,tags,features,photos_count,floorplans_count,description
165804905,"1 bedroom flat share for rent in City Road, Old Street, Shoreditch, EC1V",1 bedroom flat share,"£1,350 pcm",1350,pcm,1350,1,1,Flat Share,RENT,True,False,"City Road, Old Street, Shoreditch, EC1V",51.526668,-0.088011,020 8106 5686,02081065686,Storeys,London,"77 Containerville, 1 Emma Street, London, E2 9FP",,Flat Share (Kitchen &amp; Bathroom Shared) · En-Suite Room · High Ceilings &amp; Solid Wooden Flooring · Modern Kitchen (Dishwasher) · Shared Balcony · Old Street Tube Station · Walk Into The City · Bills Included · Sharing With Two Likeminded Flat Mates · Furnished,11,0,"The Storey: Spacious En-suite sized room (Bills and high speed WI-FI included) located in the heart of Old Street, Shoreditch EC1V. · · **Please watch the video tour to see the room available, these photos are show flat photos** · · Please note this is a Flat Share so communal area such as kitchen and bathroom will be shared with two likeminded professionals. · · Offering a large room with En-Suite bathroom, solid wooden flooring, high ceilings and sash windows, fully fitted modern kitchen equipped with appliances including dishwasher, shared balcony accessed via the kitchen and a contemporary bathroom suite. · The room has a secure lock and new furnishings. · · Bills included. · · The Vibe: Located in the heart of Old Street on the popular City Road. A sought after location with boutique bars, vintage shops and more on your doorstep. · · Excellent transport links such as Old Street tube station and Liverpool Street providing access throughout the City and beyond. · · Seals The Deal: · Spacious flat share, furnished to high standard, bills included, located in one of London's hotspots! A must see to appreciate detail! · · Additional Info · Holding Deposit : £311 ( 1 week ) · Deposit Payable : £1557.70 ( 5 weeks ) · Minimum Term : 12 months · Council Tax Band: C · · Disclaimer · Every attempt has been made to ensure accuracy, however these property particulars are approximate and for illustrative purposes only. They have been prepared in good faith and they are not intended to constitute part of an offer of contract. We have not carried out a structural survey and the services, appliances and specific fittings have not been tested. All photographs, measurements, floor plans and distances referred to are given as a guide only and should not be relied upon. Deposit amount, term length and Council tax is given as a guide only and should be checked and confirmed before exchange of contracts. · ·"
166076936,"1 bedroom flat for rent in Flat 2 Premier House Canning Road, HA3",1 bedroom flat,"£1,395 pcm",1395,pcm,1395,1,1,Flat,RENT,True,False,Flat 2 Premier House Canning Road,51.5943,-0.33467,020 3909 1800,02039091800,Akelius Residential Ltd,London,"Challoner House, 19-21 Clerkenwell Close, London, EC1R 0AA",BUILT_FOR_RENTERS,24 Hours Maintenance Team · Inhouse Property Management · Better Living · Private Landlord,17,1,costs · - base rent: £1395 · - deposit: £1609.62 · · apartment · - number of bedrooms: 1 · - size: 542 sq ft · - apartment type: apartment · · - all pets allowed · - floor: 1 · - heating type: central · · - terrace · - stove: induction · - open plan kitchen · · - washer dryer · - number of bathrooms: 1 · - refurbished · · - wooden flooring · - EPC Rating: C · · building · - lift · - bike storage
166149647,"1 bedroom flat for rent in Streatham Hill, London, SW16",1 bedroom flat,"£1,395 pcm",1395,pcm,1395,1,1,Flat,RENT,True,False,"Streatham Hill, London, SW16",51.4357,-0.11077,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Students Can Enquire · Property Reference Number: 2560230,14,0,"Property Reference: 2560230. · · Really good price for brand newly refurbished apartmen · · · We all like a deal, and this is yours. · · This is great value for a property of its size, condition, and location. Situated in the ever popular Streathan Hill Area we are delighted to offer this character 1 bedroom apartment. · Newly refurbished with brand new kitchen and bathroom and fully newly decorated. · · Ideally situated for Streatham Hill, Tulse Hill & West Norwoood Overground stations with excellent and quick connections to both London Victoria and London Bridge. · The great facilities of bars and shops of Streatham Hill, Tulse Hill and West Norwood are a few minutes walk down the hill. · Brockhurst Park featuring the Brockhurst Lido is about a 15 walk away. · · The apartment has one double bedroom, a good sized lounge and a good sized kitchen with all modern appliances. · The bathroom has a full size bath and a separate wc. · It comes fully but lightly furnished. · It is fully gas centrally heating, so nice and toasty in the wintertime. · · There is rear access to a large comunal garden shared with the other lessees. We also have a shed for bike storage. · Would suit a professional couple. · · Income profile for a couple would expect to see total income in excess of £45,000pa or sufficient savings. · Plus a GOOD or better credit rating. · · The YouTube walk through video is available at the end of the photos! · · ENJOY!! · · Summary & Exclusions: · - Rent Amount: £1,395.00 per month (£321.92 per week) · - Deposit / Bond: £1,609.61 · - 1 Bedrooms · - 1 Bathrooms · - Property comes furnished · - Available to move in from 27 August 2025 · - Minimum tenancy term is 12 months · - Maximum number of tenants is 2 · - Students welcome to enquire · - Pets considered / by arrangement · - No Smokers · - Not Suitable for Families / Children · - Bills not included · - Property has parking · - Property has garden access · - EPC Rating: D · · If calling, please quote reference: 2560230 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166161083,"1 bedroom flat share for rent in Lowood St, London, E1",1 bedroom flat share,£795 pcm,795,pcm,795,1,1,Flat Share,RENT,True,False,"Lowood St, London, E1",51.510303,-0.055477,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Property Reference Number: 2456112,13,0,"Property Reference: 2456112. · · 3/4 double/King bedrooms, fully furnished, fitted kitchen with Quartz floor, tiled modern bathroom & a separate WC for convenience. · Very clean and nicely decorated to a high spec. · · Discover the perfect blend of comfort and convenience in this charming Flat located in the picturesque Shadwell & Wapping Neighbourhood (E1). This well-proportioned and spacious property offers double rooms, each a sanctuary of calm and privacy. · · Key Features: · · Location: Nestled in the heart of Shadwell, known for its serene ambiance and popularity among locals. · · Accessibility: Just a minute’s walk from Shadwell DLR and Overground stations, your gateway to London’s extensive transport network. · · Vibrant Surroundings: A mere 10-minute stroll to the lively St. Katharine Docks, where dining and entertainment options abound. · · Iconic Landmarks: Within a 15-minute walk, find yourself at the majestic Tower Bridge, a testament to London’s rich history. · · Academic Proximity: Also a 15-minute walk to Queen Mary University aswell as GreenWich University via DLR making it an ideal spot for students or academic professionals.六 · · Prime Location for Professionals: Just 2 miles away from the bustling heart of the City of London, this flat is a commuter’s dream. The short distance to the financial and commercial hub makes it an ideal residence for professionals who desire a quick and easy commute  · · Don’t miss out on the chance to make this your new home. For more information and to schedule a viewing, please don’t hesitate to contact us. · · · · EASY access to PUBLIC TRANSPORT: · - Bus Stop · - DLR station (Shadwell) · - Overground Station (Shadwell) · All 3 minutes walk from property. · · LOCAL AREAS: · - Tower Bridge - 10 minute walk or one stop by DLR · - Canary Wharf - 10 minutes by DLR · - Queen Mary University - 15 minute walk or quick bus trip · - Greenwich University 15 minutes by DLR · - Brick Lane/Shorditch - 10 minute walk or quick bus trip · · · The property comprises, 3/4 large double (all furnished). A full equipped kitchen with anything you need to live comfy, and a bathroom with bathtub shower, separate WC. · · PERFECT location if your working in Central London OR Canary Wharf. · You can easily access any route one stop away from Bank station via DLR · · You can also find local shops, supermarkets, amazing restaurants and pubs all walking distance · · TO MOVE IN: · -1 month rent · -advance · · Summary & Exclusions: · - Rent Amount: 4 rooms available, from £795.00 each per month (£183.46 per week) · - Deposit / Bond: from £0.00 per room · - 4 Bedroom Property (4 rooms currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 24 August 2025 · - Minimum tenancy term is 6 months · - Maximum number of tenants is 4 · - Students welcome to enquire · - No Pets, sorry · - No Smokers · - Family Friendly · - Bills not included · - No Parking Available · - No Garden Access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2456112 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166192535,"1 bedroom apartment for rent in Wallwood Road, London, E11",1 bedroom apartment,"£1,350 pcm",1350,pcm,1350,1,1,Apartment,RENT,True,False,"Wallwood Road, London, E11",51.57085,0.003469,020 3909 7829,02039097829,Rent Revolution,London,"Hello Neighbour, 14th Floor, Apex Tower, New Malden, London, KT3 4LH",,To book a viewing: submit your enquiry and you'll receive an email and SMS detailing availability - within 10 min,7,0,2nd floor flat. · · Consists of: · · -Kitchen · -Living room · -Bedroom · -Bathroom
166196081,"1 bedroom flat share for rent in Addiscombe Road, New Addington, Croydon, CR0",1 bedroom flat share,"£1,350 pcm",1350,pcm,1350,1,2,Flat Share,RENT,True,False,"Addiscombe Road, New Addington, Croydon, CR0",51.374928,-0.089602,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Bills Included · Property Reference Number: 2475446,15,0,"Property Reference: 2475446. · · En-Suite Room to Rent – 2-3 Minutes from East Croydon Station – Ideal for a Professional A bright and spacious en-suite room is available in a well-maintained shared apartment, just a 2–3 minute walk from East Croydon Station. Perfect for a working professional seeking convenience, comfort, and excellent transport links. Key Features: Fully furnished room with a bed and wardrobePrivate en-suite bathroomShared fully equipped kitchen with friendly, respectful flatmates Location Highlights: Just 15 minutes by train to London Victoria, London Bridge, and Gatwick AirportExcellent transport links to Central London and the SouthClose to local amenities, shops, cafes, and gyms We are looking for a tidy and considerate professional to join a clean, peaceful household. Please get in touch to arrange a viewing or to ask any questions. · · Summary & Exclusions: · - Rent Amount: £1,350.00 per month (£311.54 per week) · - Deposit / Bond: £1,350.00 · - 3 Bedroom Property (1 room currently available for rent) · - 2 Bathrooms · - Property comes furnished · - Available to move in from 15 September 2025 · - Minimum tenancy term is 6 months · - Maximum number of tenants is 1 · - Students welcome to enquire · - Pets considered / by arrangement · - Smokers considered · - Family Friendly · - Bills Included · - No Parking Available · - Property has garden access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2475446 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166202450,"1 bedroom apartment for rent in Mayes Road, Wood Green, N22",1 bedroom apartment,"£1,350 pcm",1350,pcm,1350,1,1,Apartment,RENT,True,False,"Mayes Road, Wood Green",51.5951,-0.11248,020 3834 7951,02038347951,Wilkinson Byrne,Harringay,"8 Turnpike Parade, Green Lanes, London, N15 3EA",,One Double Bedroom · Newly Fitted Kitchen · New Shower Room · Double Glazing · Gas Central Heating · Newly Refurbished · Close To Wood Green Underground Station · Available Now,8,0,"Modern One double top floor converted flat located with access to Wood Green Underground Station (Piccadilly Line Zone 3), Alexander Palace British Rail Mainline Station Wood Green Shopping City and all local transport and shopping facilities. The property offers a modern fitted kitchen, modern shower room, double glazing, gas central heating and is recently decorated. Utility area with washing machine. Available September 2025. UNFURNISHED"
166204223,"1 bedroom apartment for rent in Coombe Road, Croydon, CR0",1 bedroom apartment,"£1,300 pcm",1300,pcm,1300,1,1,Apartment,RENT,True,False,"Coombe Road, Croydon, CR0",51.366523,-0.091139,020 3870 2527,02038702527,Streets Ahead,Croydon Central,263 High Street South Croydon CR0 1QH,,PURPOSE BUILT FLAT · AVAILABLE IN SEPTEMBER · SEPERATE KITCHEN · GARAGE · CLOSE TO TRANSPORT · SHORT WALK TO TOWN CENTRE,9,0,"Call today to view this recently refurbished one bedroom purpose built flat located just a short walk away from Croydon town centre and all local transport links including South Croydon station. · · Offered to the market unfurnished, this property offers a large double bedroom with built in wardrobes, a large lounge, recently fitted kitchen, neat bathroom and ample storage. · · Also benefiting from a garage, this property will go quickly. · · Call now to view and don't miss out! · ·"
166204910,"1 bedroom flat for rent in Queens Road, Bromley, BR1",1 bedroom flat,"£1,350 pcm",1350,pcm,1350,1,1,Flat,RENT,True,False,"Queens Road, Bromley",51.40544,0.01773,020 3834 8753,02038348753,The Property Franchise Group,Beckenham,163 High Street Beckenham BR3 1AE,,Allocated Parking Space · Open Plan Kitchen/Living Room · Juliet Balcony · Close to both Bromley Stations · Next to Bromley Shopping Centre · One Bedroom,7,0,"A One Bedroom First Floor Flat ideally located next to Bromley Shopping Centre and both Bromley Train Stations. · · The spacious flat benefits from an allocated parking space, open plan kitchen, living room and bathroom. · · Offered unfurnished and available now"
166205333,"1 bedroom flat for rent in Courthill Road, Hither Green , London, SE13",1 bedroom flat,"£1,300 pcm",1300,pcm,1300,1,1,Flat,RENT,True,False,"Courthill Road, Hither Green , London, SE13",51.455274,-0.007376,020 3834 8664,02038348664,Robert Stanford Estate Agents,Hither Green,"37 Staplehurst Road, London, SE13 5ND",,One Bedroom Flat · Top Floor · 0.5mi to Hither Green Station · Furnished · Kitchen / Diner · Communal Garden,6,1,"An attractive one bedroom top floor flat situated in Courthill Road. Hither Green Station is only 0.5 miles away for ideal connection with Central London & The City, Lewisham Station with DLR connection is 1 mile away. Internally the flat includes a lounge, kitchen / diner, large double bedroom and bathroom. Offered furnished. Council : Lewisham Council Tax Band: (B)"
166206359,"1 bedroom flat for rent in Gallosson Road, Plumstead, SE18",1 bedroom flat,"£1,400 pcm",1400,pcm,1400,1,1,Flat,RENT,True,False,"Gallosson Road, Plumstead",51.487396,0.089634,01322 936891,01322936891,HAZELL HOLLAND LIMITED,Kent,"2 Cornelia Place, Erith, DA8 1RU",,"1 Bedroom  first floor conversion flat · 14'8 Lounge · Modern white kitchen with oven, hob and extractor fan · Double glazing · Gas central heating · Walking distance to High Street · Convenient for Plumstead and Woolwich station's with Elizabeth line links · Available end September",12,0,"Hazell Holland welcome on Gallosson Road in the central area of Plumstead, this delightful one-bedroom first-floor conversion flat . The property features a well-proportioned reception room, ideal for relaxation or entertaining guests, alongside a cosy bedroom that provides a peaceful retreat. The bathroom is thoughtfully designed, ensuring all your needs are met. · · This flat is situated within walking distance of the bustling high street, where you can find a variety of shops, cafes, and local amenities to cater to your everyday needs. For those who commute, Woolwich station is nearby, providing excellent transport links, including access to the Elizabeth Line, making travel to central London and beyond both quick and easy. · · The flat is in good condition, ready for you to move in and make it your own. Available at the end of September, this property presents a wonderful opportunity for those looking to rent. With its prime location and charming features, this flat is not to be missed. · · DEPOSIT - 5 WEEKS RENT £1,615.00 · · HOLDING DEPOSIT £372.69 · · PROSPECTIVE TENANTS WILL BE REQUIRED TO BE EARNING A MINIMUM TOTAL INCOME OF £42,000 PER ANNUM TO SHOW AFFORDABILITY FOR THIS PROPERTY. GUARANTORS WILL BE REQUIRED TO SHOW A MINIMUM TOTAL INCOME OF £50,400 · · Communal Entrance - · · First Floor Landing - · · Lounge - · · Kitchen - · · Bedroom - · · Bathroom - · ·"
